modified_date,jobcountry,AI_count,total,ma_share_perc
2024-01-07,AU,2489,107496,2.30729092212199
2024-01-07,CA,7452,308455,2.42609653504741
2024-01-07,DE,21758,1062875,2.04310924985652
2024-01-07,ES,3506,60465,5.79179945177544
2024-01-07,FR,11397,604462,1.88438311795593
2024-01-07,GB,9577,437217,2.21772325477368
2024-01-07,IE,1127,27615,4.02848908458104
2024-01-07,IN,24872,400170,6.14289532006825
2024-01-07,SG,4188,47576,8.75814926550377
2024-01-07,US,111314,5983698,1.86115647456315
2024-01-08,AU,2512,109280,2.30298473087416
2024-01-08,CA,7480,306214,2.42914566126218
2024-01-08,DE,21501,1056763,2.04171866871403
2024-01-08,ES,3484,60191,5.78712212819408
2024-01-08,FR,11302,601285,1.88209355766924
2024-01-08,GB,9413,426611,2.20471705612605
2024-01-08,IE,1119,27397,4.02836305285394
2024-01-08,IN,24882,400281,6.15207074029439
2024-01-08,SG,4204,47739,8.75988816011945
2024-01-08,US,110892,5962654,1.85993493193859
2024-01-09,AU,2534,111729,2.29354349214944
2024-01-09,CA,7571,310383,2.43072538913196
2024-01-09,DE,21749,1059574,2.04297156354332
2024-01-09,ES,3462,60596,5.76978654292409
2024-01-09,FR,11331,605019,1.87888820285647
2024-01-09,GB,9495,435894,2.18948363099316
2024-01-09,IE,1123,27934,4.01796946642006
2024-01-09,IN,25154,404222,6.16249949888678
2024-01-09,SG,4226,47999,8.75998608126747
2024-01-09,US,111384,5991229,1.85870292737076
2024-01-10,AU,2603,114282,2.288684026155
2024-01-10,CA,7674,314637,2.43277619925709
2024-01-10,DE,21655,1058327,2.04446288088455
2024-01-10,ES,3522,61064,5.7638965062508
2024-01-10,FR,11415,612078,1.8756702587763
2024-01-10,GB,9395,434415,2.17841454919386
2024-01-10,IE,1141,28426,4.01521526302292
2024-01-10,IN,25434,406853,6.17690572429055
2024-01-10,SG,4263,48642,8.76981986548744
2024-01-10,US,112810,6019309,1.86048198921304
2024-01-11,AU,2647,116878,2.28298262514774
2024-01-11,CA,7701,317844,2.43060378358419
2024-01-11,DE,21740,1060963,2.04523213536599
2024-01-11,ES,3575,61521,5.77503073733035
2024-01-11,FR,11428,616051,1.87328364026275
2024-01-11,GB,9499,439680,2.1725380424428
2024-01-11,IE,1130,28670,4.01344507834459
2024-01-11,IN,25607,412190,6.18952323152017
2024-01-11,SG,4272,48853,8.77490927939035
2024-01-11,US,112966,6041485,1.86035739638493
2024-01-12,AU,2709,118635,2.28384439534503
2024-01-12,CA,7768,319888,2.42977542876427
2024-01-12,DE,21838,1061690,2.04759755292928
2024-01-12,ES,3595,62037,5.77737210908281
2024-01-12,FR,11484,617245,1.86931149551969
2024-01-12,GB,9816,454331,2.17052592564196
2024-01-12,IE,1166,28992,4.00929067805076
2024-01-12,IN,24260,397141,6.18589875333029
2024-01-12,SG,4290,48957,8.78036598905423
2024-01-12,US,113535,6047407,1.86263128932415
2024-01-13,AU,2644,114602,2.28787832939001
2024-01-13,CA,7585,315426,2.42754490243532
2024-01-13,DE,21709,1058290,2.04825560759758
2024-01-13,ES,3547,61382,5.77887482343956
2024-01-13,FR,11369,616592,1.86604615132422
2024-01-13,GB,9666,453025,2.17035670478241
2024-01-13,IE,1100,28357,4.00599135935138
2024-01-13,IN,24028,398460,6.17957314555371
2024-01-13,SG,4085,47329,8.7594029790961
2024-01-13,US,111161,5977420,1.86575045112317
2024-01-14,AU,2696,116054,2.28896711728247
2024-01-14,CA,7762,320347,2.42855718854905
2024-01-14,DE,21861,1060091,2.05041163497193
2024-01-14,ES,3589,61947,5.77819861745373
2024-01-14,FR,11401,615302,1.86139371234633
2024-01-14,GB,9997,456027,2.17060660244909
2024-01-14,IE,1167,28958,3.99868551790578
2024-01-14,IN,24808,400122,6.17739464471314
2024-01-14,SG,4235,48850,8.74035132446582
2024-01-14,US,114153,6039346,1.8700172023366
2024-01-15,AU,2660,117405,2.2842498765251
2024-01-15,CA,7774,319251,2.4274626843721
2024-01-15,DE,21640,1049235,2.05438957264459
2024-01-15,ES,3538,61507,5.77304862326206
2024-01-15,FR,11361,614116,1.85715587292014
2024-01-15,GB,9907,448691,2.17082354103619
2024-01-15,IE,1160,28767,3.99125829396207
2024-01-15,IN,24751,400242,6.17280543161332
2024-01-15,SG,4270,48780,8.7328328097299
2024-01-15,US,113903,6017323,1.8747518163654
2024-01-16,AU,2686,119264,2.28198684484464
2024-01-16,CA,7839,321012,2.42785130851239
2024-01-16,DE,21786,1049372,2.05774406908024
2024-01-16,ES,3545,61931,5.77460061173546
2024-01-16,FR,11362,615186,1.85345406550098
2024-01-16,GB,9632,440291,2.17216099889013
2024-01-16,IE,1155,29057,3.9847947721447
2024-01-16,IN,24702,400599,6.16472655479326
2024-01-16,SG,4461,49934,8.75132459767466
2024-01-16,US,113453,6004759,1.87907567580624
2024-01-17,AU,2725,121566,2.27682708483222
2024-01-17,CA,7904,324864,2.42699659277905
2024-01-17,DE,21880,1050367,2.06301942054675
2024-01-17,ES,3583,62682,5.7672342465291
2024-01-17,FR,11490,618783,1.85229867638829
2024-01-17,GB,9661,444003,2.17404780664121
2024-01-17,IE,1167,29285,3.98065824856974
2024-01-17,IN,24880,404087,6.15125398458673
2024-01-17,SG,4886,51622,8.85145684297689
2024-01-17,US,113878,6018787,1.8816338158119
2024-01-18,AU,2765,122725,2.2751485110877
2024-01-18,CA,7957,327745,2.42769879322315
2024-01-18,DE,22144,1051200,2.0712284314533
2024-01-18,ES,3572,62776,5.74995549812907
2024-01-18,FR,11412,620369,1.85008569208894
2024-01-18,GB,9830,451189,2.17665537881686
2024-01-18,IE,1157,29544,3.97705691066182
2024-01-18,IN,24987,403826,6.14770250224471
2024-01-18,SG,4947,51925,8.96325706380639
2024-01-18,US,114877,6031785,1.88658940717245
2024-01-19,AU,2770,123948,2.26819617146708
2024-01-19,CA,8067,329544,2.43049566801663
2024-01-19,DE,23029,1053971,2.08952349739701
2024-01-19,ES,3588,62884,5.7372147947901
2024-01-19,FR,11464,619788,1.84853416707669
2024-01-19,GB,9891,454072,2.17919103071149
2024-01-19,IE,1145,29516,3.95669302697014
2024-01-19,IN,25058,404664,6.15965052343822
2024-01-19,SG,4983,51965,9.08130773569294
2024-01-19,US,115310,6036076,1.89129381170864
2024-01-20,AU,2682,121251,2.25459980875339
2024-01-20,CA,7921,326285,2.43377392889959
2024-01-20,DE,22960,1053303,2.10787800062085
2024-01-20,ES,3608,62775,5.73277821553263
2024-01-20,FR,11473,612309,1.85280306389779
2024-01-20,GB,9709,451228,2.1817662830635
2024-01-20,IE,1097,29442,3.93481545011629
2024-01-20,IN,24761,399146,6.18440454169421
2024-01-20,SG,4942,51403,9.22175816312128
2024-01-20,US,114444,6003658,1.89794465370611
2024-01-21,AU,2711,121661,2.24106644515483
2024-01-21,CA,8103,329651,2.43878200916932
2024-01-21,DE,24125,1050633,2.14131418517328
2024-01-21,ES,3641,62990,5.73086682414581
2024-01-21,FR,11569,612035,1.8581373669231
2024-01-21,GB,9878,452661,2.18033945925732
2024-01-21,IE,1163,29701,3.91848953991032
2024-01-21,IN,25111,400200,6.19504793124965
2024-01-21,SG,5014,51907,9.36321350245088
2024-01-21,US,115875,6032694,1.90232017603298
2024-01-22,AU,2710,120843,2.23776896167098
2024-01-22,CA,8040,325773,2.44348223359456
2024-01-22,DE,23532,1050363,2.16673037132305
2024-01-22,ES,3610,62621,5.73267374752019
2024-01-22,FR,11473,605129,1.8647063880605
2024-01-22,GB,9716,442196,2.17880194427783
2024-01-22,IE,1153,29533,3.90016225930262
2024-01-22,IN,24942,397838,6.20724469649943
2024-01-22,SG,4961,51553,9.48743047129298
2024-01-22,US,115805,6015704,1.90690970262885
2024-01-23,AU,2715,122374,2.23297782301827
2024-01-23,CA,8051,328211,2.44505800366885
2024-01-23,DE,23852,1056125,2.19277979113355
2024-01-23,ES,3589,62695,5.73273476443571
2024-01-23,FR,11442,608451,1.86950522819873
2024-01-23,GB,9665,446469,2.17553335543917
2024-01-23,IE,1153,29656,3.8877292535417
2024-01-23,IN,25477,404133,6.2269370876879
2024-01-23,SG,5006,52222,9.580602704443
2024-01-23,US,115675,6032866,1.91091384222059
2024-01-24,AU,2756,124535,2.22889950526074
2024-01-24,CA,8068,331691,2.44496746555786
2024-01-24,DE,22100,1057260,2.19381228748572
2024-01-24,ES,3595,62861,5.73313657690206
2024-01-24,FR,11477,607063,1.8743205731301
2024-01-24,GB,9760,451848,2.17326652891125
2024-01-24,IE,1176,29688,3.88433228207151
2024-01-24,IN,25563,406635,6.2454204010311
2024-01-24,SG,5023,52147,9.60452107169405
2024-01-24,US,115688,6009569,1.91563110103936
2024-01-25,AU,2773,126774,2.21952126865672
2024-01-25,CA,8032,333771,2.4419157857842
2024-01-25,DE,22268,1059698,2.19307064511358
2024-01-25,ES,3628,63225,5.74001712231242
2024-01-25,FR,11532,612827,1.88035207924964
2024-01-25,GB,9797,455072,2.16957485406565
2024-01-25,IE,1183,30136,3.88566724862346
2024-01-25,IN,25827,410011,6.26135373825914
2024-01-25,SG,5021,52552,9.60839871101044
2024-01-25,US,116041,6029459,1.91849394805215
2024-01-26,AU,2771,125960,2.21453506670095
2024-01-26,CA,8073,335172,2.43629950559585
2024-01-26,DE,22265,1056846,2.18189429013909
2024-01-26,ES,3612,63158,5.74190948787366
2024-01-26,FR,11414,613493,1.8818991080638
2024-01-26,GB,9846,459757,2.16432873727258
2024-01-26,IE,1153,30078,3.87911219849043
2024-01-26,IN,25806,408037,6.28022926022514
2024-01-26,SG,5035,52443,9.61007778013156
2024-01-26,US,115906,6034689,1.91996756290415
2024-01-27,AU,2754,124061,2.21566866473346
2024-01-27,CA,8069,332678,2.43599038936083
2024-01-27,DE,22291,1061548,2.17047262369112
2024-01-27,ES,3660,63204,5.74808974274377
2024-01-27,FR,11485,632164,1.87376314229618
2024-01-27,GB,9797,460314,2.16099244339625
2024-01-27,IE,1155,30187,3.89342371655713
2024-01-27,IN,25335,402810,6.29252516587938
2024-01-27,SG,4992,51964,9.60899576692121
2024-01-27,US,116176,6031184,1.92282719798651
2024-01-28,AU,2781,123912,2.21795605418302
2024-01-28,CA,8191,331549,2.43777190291984
2024-01-28,DE,22406,1062766,2.1436208296563
2024-01-28,ES,3688,63293,5.75474490067567
2024-01-28,FR,11501,630754,1.86420913109246
2024-01-28,GB,9928,461070,2.15685604681238
2024-01-28,IE,1209,30364,3.90285168337749
2024-01-28,IN,25714,402665,6.30843100739249
2024-01-28,SG,5037,52258,9.6060146408502
2024-01-28,US,117718,6053209,1.92624675666127
2024-01-29,AU,2744,123552,2.21486291226512
2024-01-29,CA,8100,332483,2.43323456241409
2024-01-29,DE,22193,1058470,2.12309758572203
2024-01-29,ES,3677,63114,5.76347724948511
2024-01-29,FR,11419,627656,1.85325902994128
2024-01-29,GB,9803,453601,2.15170386453841
2024-01-29,IE,1209,30161,3.91776318514915
2024-01-29,IN,25737,401520,6.32850334701337
2024-01-29,SG,5036,52070,9.61294172810558
2024-01-29,US,117592,6037440,1.92948505504024
2024-01-30,AU,2732,124764,2.21073801087207
2024-01-30,CA,8096,333044,2.43007954141735
2024-01-30,DE,22324,1061716,2.10083888043461
2024-01-30,ES,3683,63211,5.77804554942054
2024-01-30,FR,11509,621894,1.84899102287173
2024-01-30,GB,9885,454928,2.15286205775675
2024-01-30,IE,1202,30252,3.92995979460828
2024-01-30,IN,25904,403098,6.34594850451898
2024-01-30,SG,4993,51995,9.61534861228425
2024-01-30,US,117965,6046089,1.93429680875566
2024-01-31,AU,2742,126459,2.20434647065168
2024-01-31,CA,8104,334862,2.4283248353003
2024-01-31,DE,22192,1058641,2.10169081950325
2024-01-31,ES,3690,63245,5.79454355960282
2024-01-31,FR,11442,620095,1.84250860289287
2024-01-31,GB,9827,455812,2.15227838573213
2024-01-31,IE,1179,30373,3.91860845547973
2024-01-31,IN,25589,402708,6.35562832214286
2024-01-31,SG,4806,51619,9.56936858686858
2024-01-31,US,116788,6036681,1.93566481892802
2024-02-01,AU,2752,126495,2.202664046853
2024-02-01,CA,7953,332804,2.42593261981031
2024-02-01,DE,21950,1055435,2.09859907731208
2024-02-01,ES,3650,63050,5.80180353780604
2024-02-01,FR,11434,621218,1.83662386415337
2024-02-01,GB,9926,452126,2.15835832322659
2024-02-01,IE,1183,30189,3.91762392709975
2024-02-01,IN,25669,405082,6.36100580846927
2024-02-01,SG,4971,52145,9.56632383224689
2024-02-01,US,117760,6052485,1.93867621275882
2024-02-02,AU,2742,128061,2.19427295662344
2024-02-02,CA,7858,333974,2.4179702889845
2024-02-02,DE,22072,1058098,2.09563720761953
2024-02-02,ES,3665,62951,5.81651754672215
2024-02-02,FR,11527,625238,1.83421301051315
2024-02-02,GB,10034,455501,2.16711304926962
2024-02-02,IE,1123,30200,3.90122056511873
2024-02-02,IN,25533,405503,6.35703405580407
2024-02-02,SG,4960,52047,9.55617354613137
2024-02-02,US,117727,6033196,1.94305597027988
2024-02-03,AU,2702,125792,2.18400361761526
2024-02-03,CA,7789,333466,2.40515627361041
2024-02-03,DE,22304,1057798,2.09687623263557
2024-02-03,ES,3670,63256,5.8180958946095
2024-02-03,FR,11555,630766,1.8363736152383
2024-02-03,GB,9975,456308,2.17535500399814
2024-02-03,IE,1169,30263,3.90645662695261
2024-02-03,IN,25534,405029,6.35913036195542
2024-02-03,SG,4927,51329,9.55506090090288
2024-02-03,US,116486,6040775,1.94335217838583
2024-02-04,AU,2712,125905,2.17109937684933
2024-02-04,CA,7885,334138,2.38933894728031
2024-02-04,DE,22407,1056993,2.09853471845883
2024-02-04,ES,3675,63233,5.81594876104091
2024-02-04,FR,11522,622063,1.84049514020931
2024-02-04,GB,10061,455091,2.18357134974294
2024-02-04,IE,1218,30462,3.90884740184535
2024-02-04,IN,25848,405359,6.35778983630639
2024-02-04,SG,4983,51771,9.55311291153992
2024-02-04,US,117968,6054152,1.94389881925811
2024-02-05,AU,2672,125690,2.15751909156883
2024-02-05,CA,7824,331403,2.37857566509889
2024-02-05,DE,22264,1051795,2.10139995768301
2024-02-05,ES,3675,62885,5.8185252240817
2024-02-05,FR,11391,616566,1.84452115644966
2024-02-05,GB,9984,445253,2.1951670954232
2024-02-05,IE,1212,30107,3.9112979868552
2024-02-05,IN,25641,401037,6.35547297777409
2024-02-05,SG,4978,51428,9.55424949246341
2024-02-05,US,117428,6023775,1.94414108540462
2024-02-06,AU,2723,126733,2.15164443869834
2024-02-06,CA,8039,333813,2.37533631089545
2024-02-06,DE,22228,1054240,2.10222916581369
2024-02-06,ES,3698,63102,5.82335887302984
2024-02-06,FR,11388,621938,1.84172312191321
2024-02-06,GB,9980,446270,2.20423038504447
2024-02-06,IE,1206,29615,3.92543650923076
2024-02-06,IN,25895,403422,6.35441697680884
2024-02-06,SG,5006,51760,9.56406586724392
2024-02-06,US,117792,6039523,1.94403490143392
2024-02-07,AU,2732,128060,2.14665633601148
2024-02-07,CA,8005,335640,2.37032122717445
2024-02-07,DE,22396,1056193,2.10568249503392
2024-02-07,ES,3727,63748,5.82507381754758
2024-02-07,FR,11411,628512,1.83748839017879
2024-02-07,GB,10073,452056,2.21456339159214
2024-02-07,IE,1196,29676,3.9466444634081
2024-02-07,IN,25689,403576,6.3560044019261
2024-02-07,SG,5047,51888,9.62352213768012
2024-02-07,US,118384,6066278,1.94644495729941
2024-02-08,AU,2761,129239,2.14105233136962
2024-02-08,CA,8154,338504,2.37305541703768
2024-02-08,DE,22478,1059116,2.11177174885358
2024-02-08,ES,3717,64282,5.8241135012467
2024-02-08,FR,11497,633698,1.83373031124181
2024-02-08,GB,10156,456082,2.21904722658832
2024-02-08,IE,1205,30226,3.95635705759389
2024-02-08,IN,26539,409652,6.37624495817729
2024-02-08,SG,5092,52016,9.66013109657928
2024-02-08,US,119132,6082816,1.94828119746113
2024-02-09,AU,2774,129625,2.14088835799093
2024-02-09,CA,8060,337504,2.37808999926302
2024-02-09,DE,22591,1056516,2.11923564275731
2024-02-09,ES,3798,64696,5.83104841886983
2024-02-09,FR,11529,635115,1.82967943305553
2024-02-09,GB,10206,456951,2.2234258982317
2024-02-09,IE,1194,30272,3.98859932249056
2024-02-09,IN,26822,412399,6.40585514483333
2024-02-09,SG,5127,51898,9.71000900917507
2024-02-09,US,119955,6094759,1.95068773457687
2024-02-10,AU,2710,126745,2.13948279700787
2024-02-10,CA,8096,336157,2.3884654411599
2024-02-10,DE,22665,1057181,2.12428964468725
2024-02-10,ES,3810,64408,5.84727599931875
2024-02-10,FR,11533,636855,1.82668381130544
2024-02-10,GB,10050,456336,2.22575463073917
2024-02-10,IE,1171,29965,3.99504071946898
2024-02-10,IN,26276,409472,6.42197006562745
2024-02-10,SG,5055,50870,9.75832791105073
2024-02-10,US,118270,6052625,1.954359088612
2024-02-11,AU,2749,126530,2.14214026601312
2024-02-11,CA,8215,336366,2.40024782699129
2024-02-11,DE,23221,1056590,2.13541090841304
2024-02-11,ES,3828,64428,5.86580133587978
2024-02-11,FR,11601,635393,1.82290883704724
2024-02-11,GB,10189,455175,2.22971364041438
2024-02-11,IE,1248,30198,4.01422639877746
2024-02-11,IN,26558,406596,6.44414447498426
2024-02-11,SG,5123,51332,9.80904929336463
2024-02-11,US,119919,6070058,1.95822128777938
2024-02-12,AU,2733,127014,2.14583542047694
2024-02-12,CA,8115,333323,2.41077692173354
2024-02-12,DE,23103,1051711,2.14683145591447
2024-02-12,ES,3822,63865,5.88587242123831
2024-02-12,FR,11493,633171,1.8182886488212
2024-02-12,GB,10046,444283,2.23240659932262
2024-02-12,IE,1230,29841,4.02796981382657
2024-02-12,IN,26376,403090,6.4655412514782
2024-02-12,SG,5095,50856,9.85746808856551
2024-02-12,US,119552,6069299,1.96113184075251
2024-02-13,AU,2743,128068,2.14486674250873
2024-02-13,CA,8087,333241,2.41342515965096
2024-02-13,DE,22524,1053675,2.15100613266056
2024-02-13,ES,3778,63375,5.90029929891517
2024-02-13,FR,11466,633224,1.81538621438273
2024-02-13,GB,10001,447448,2.23223598786412
2024-02-13,IE,1212,29940,4.02451774435152
2024-02-13,IN,26516,402850,6.48886491845053
2024-02-13,SG,5031,50644,9.8949664303037
2024-02-13,US,119577,6067248,1.96406153971854
2024-02-14,AU,2791,129176,2.14875861265023
2024-02-14,CA,8065,334987,2.41664805754433
2024-02-14,DE,22573,1056029,2.15344759065481
2024-02-14,ES,3806,63577,5.92029697171621
2024-02-14,FR,11416,635743,1.8125485223287
2024-02-14,GB,10047,452211,2.23130551802277
2024-02-14,IE,1217,30006,4.02818385109705
2024-02-14,IN,27090,409169,6.52534953971254
2024-02-14,SG,5120,51267,9.93213958416539
2024-02-14,US,120747,6102181,1.96795323842596
2024-02-15,AU,2782,128787,2.15215916784995
2024-02-15,CA,8094,337280,2.41535553798334
2024-02-15,DE,22493,1054546,2.15496470600322
2024-02-15,ES,3823,63804,5.95021886576499
2024-02-15,FR,11555,642406,1.81032503455994
2024-02-15,GB,10186,454946,2.2330418736522
2024-02-15,IE,1215,30403,4.02956701242891
2024-02-15,IN,27346,412943,6.54589180804417
2024-02-15,SG,5144,51604,9.9577001436673
2024-02-15,US,120885,6089217,1.97177178324946
2024-02-16,AU,2820,129675,2.15710890376741
2024-02-16,CA,8025,339614,2.41176367323945
2024-02-16,DE,22626,1067029,2.15242367603659
2024-02-16,ES,3851,64093,5.96992222399073
2024-02-16,FR,11697,637957,1.81293179913497
2024-02-16,GB,10169,457679,2.23137945214006
2024-02-16,IE,1174,30481,4.01632997985015
2024-02-16,IN,26787,415541,6.53766320978012
2024-02-16,SG,5134,51550,9.96916720673155
2024-02-16,US,120232,6088154,1.97272679333255
2024-02-17,AU,2680,123707,2.16114575117129
2024-02-17,CA,7555,327906,2.39685160160308
2024-02-17,DE,21929,1059824,2.1417391052513
2024-02-17,ES,3771,62785,5.98289328692022
2024-02-17,FR,11443,634902,1.81170253109185
2024-02-17,GB,9594,449751,2.22150170312219
2024-02-17,IE,1084,29489,3.98319489727533
2024-02-17,IN,25792,407148,6.52591360772588
2024-02-17,SG,4874,49268,9.9628438484135
2024-02-17,US,115380,5963764,1.96996336360329
2024-02-18,AU,2808,126687,2.16741418175327
2024-02-18,CA,8040,338358,2.38740893097882
2024-02-18,DE,22363,1064571,2.12787166990486
2024-02-18,ES,3907,64249,6.00282362799028
2024-02-18,FR,11600,636038,1.8114155670038
2024-02-18,GB,10263,455599,2.2235244357084
2024-02-18,IE,1221,30328,3.96794612140207
2024-02-18,IN,27162,412104,6.53437988130098
2024-02-18,SG,5165,51360,9.97374882276288
2024-02-18,US,120744,6117747,1.96968983734731
2024-02-19,AU,2796,122951,2.18489209025
2024-02-19,CA,8010,334336,2.38186864261494
2024-02-19,DE,22150,1051692,2.11493221308079
2024-02-19,ES,3892,63796,6.01942325895698
2024-02-19,FR,11475,630577,1.81207448680591
2024-02-19,GB,10062,445012,2.22350890035555
2024-02-19,IE,1212,30002,3.9562153931125
2024-02-19,IN,26996,410229,6.53970314407544
2024-02-19,SG,5152,51362,9.97550289141262
2024-02-19,US,120694,6102205,1.97084591433453
2024-02-20,AU,2811,124268,2.20206575342598
2024-02-20,CA,7873,333190,2.37274633375771
2024-02-20,DE,22281,1053176,2.11178075133362
2024-02-20,ES,3863,64011,6.02993169161978
2024-02-20,FR,11432,620068,1.81677950344463
2024-02-20,GB,10104,449132,2.22558784940815
2024-02-20,IE,1169,29977,3.93500970894931
2024-02-20,IN,27192,413260,6.53938522342069
2024-02-20,SG,5143,51372,9.98653728481584
2024-02-20,US,119675,6105490,1.96931170610898
2024-02-21,AU,2819,125752,2.21365086457071
2024-02-21,CA,7860,332982,2.36602231092714
2024-02-21,DE,21698,1050313,2.10154137585376
2024-02-21,ES,3890,64154,6.04094497478005
2024-02-21,FR,11459,623623,1.8227501009198
2024-02-21,GB,10140,451324,2.2291553506975
2024-02-21,IE,1189,30150,3.91897538916082
2024-02-21,IN,27312,414208,6.53553557383609
2024-02-21,SG,5137,51574,9.98275357356754
2024-02-21,US,120082,6114713,1.96717873100464
