modified_date,jobcountry,% of job postings
30/4/19,DE,1.597682718
1/5/19,DE,1.601093343
2/5/19,DE,1.601799453
3/5/19,DE,1.605189076
4/5/19,DE,1.609482465
5/5/19,DE,1.611852549
6/5/19,DE,1.614692444
7/5/19,DE,1.616741891
8/5/19,DE,1.617486974
9/5/19,DE,1.619365145
10/5/19,DE,1.618914666
11/5/19,DE,1.618403113
12/5/19,DE,1.617396404
13/5/19,DE,1.615406689
14/5/19,DE,1.613920295
15/5/19,DE,1.611834143
16/5/19,DE,1.612664353
17/5/19,DE,1.610437331
18/5/19,DE,1.606490203
19/5/19,DE,1.602429956
20/5/19,DE,1.600124767
21/5/19,DE,1.5970717
22/5/19,DE,1.595516897
23/5/19,DE,1.592345511
24/5/19,DE,1.587339968
25/5/19,DE,1.586928749
26/5/19,DE,1.584675066
27/5/19,DE,1.582448012
28/5/19,DE,1.578818091
29/5/19,DE,1.578920323
30/5/19,DE,1.576451175
31/5/19,DE,1.578691896
1/6/19,DE,1.577221878
2/6/19,DE,1.579876708
3/6/19,DE,1.58060591
4/6/19,DE,1.582374421
5/6/19,DE,1.578918766
6/6/19,DE,1.579534244
7/6/19,DE,1.579273965
8/6/19,DE,1.580490712
9/6/19,DE,1.578351371
10/6/19,DE,1.579676148
11/6/19,DE,1.581804359
12/6/19,DE,1.582714621
13/6/19,DE,1.581183294
14/6/19,DE,1.580595376
15/6/19,DE,1.579190375
16/6/19,DE,1.580657104
17/6/19,DE,1.579868709
18/6/19,DE,1.576526155
19/6/19,DE,1.568375543
20/6/19,DE,1.562402598
21/6/19,DE,1.558022172
22/6/19,DE,1.553798184
23/6/19,DE,1.549824297
24/6/19,DE,1.545345968
25/6/19,DE,1.543280841
26/6/19,DE,1.545657762
27/6/19,DE,1.54410745
28/6/19,DE,1.540454997
29/6/19,DE,1.536680349
30/6/19,DE,1.53285785
1/7/19,DE,1.528899358
2/7/19,DE,1.522737168
3/7/19,DE,1.521204301
4/7/19,DE,1.521318949
5/7/19,DE,1.520922669
6/7/19,DE,1.520552058
7/7/19,DE,1.520125676
8/7/19,DE,1.519399954
9/7/19,DE,1.521032814
10/7/19,DE,1.518782314
11/7/19,DE,1.517517982
12/7/19,DE,1.51559096
13/7/19,DE,1.513262906
14/7/19,DE,1.512382812
15/7/19,DE,1.510723892
16/7/19,DE,1.506834566
17/7/19,DE,1.504359336
18/7/19,DE,1.502010507
19/7/19,DE,1.499723951
20/7/19,DE,1.499574739
21/7/19,DE,1.493493726
22/7/19,DE,1.493301852
23/7/19,DE,1.49494679
24/7/19,DE,1.494598722
25/7/19,DE,1.497891744
26/7/19,DE,1.504237742
27/7/19,DE,1.507171775
28/7/19,DE,1.513352705
29/7/19,DE,1.514713075
30/7/19,DE,1.515135728
31/7/19,DE,1.517315519
1/8/19,DE,1.514498699
2/8/19,DE,1.50993913
3/8/19,DE,1.50850499
4/8/19,DE,1.506870937
5/8/19,DE,1.50565166
6/8/19,DE,1.505355633
7/8/19,DE,1.504606429
8/8/19,DE,1.505505998
9/8/19,DE,1.506491998
10/8/19,DE,1.506527657
11/8/19,DE,1.506950066
12/8/19,DE,1.506697933
13/8/19,DE,1.500725823
14/8/19,DE,1.495521595
15/8/19,DE,1.489946661
16/8/19,DE,1.484065157
17/8/19,DE,1.477818442
18/8/19,DE,1.47268507
19/8/19,DE,1.467128173
20/8/19,DE,1.467273989
21/8/19,DE,1.467462713
22/8/19,DE,1.472520593
23/8/19,DE,1.478109652
24/8/19,DE,1.480515159
25/8/19,DE,1.483234453
26/8/19,DE,1.486403295
27/8/19,DE,1.490023307
28/8/19,DE,1.491901942
29/8/19,DE,1.489138437
30/8/19,DE,1.485705281
31/8/19,DE,1.484951198
1/9/19,DE,1.483803502
2/9/19,DE,1.482908534
3/9/19,DE,1.482537348
4/9/19,DE,1.482888774
5/9/19,DE,1.48134409
6/9/19,DE,1.475915927
7/9/19,DE,1.472509822
8/9/19,DE,1.468846876
9/9/19,DE,1.470504665
10/9/19,DE,1.471640385
11/9/19,DE,1.474104521
12/9/19,DE,1.477036967
13/9/19,DE,1.481720735
14/9/19,DE,1.487266379
15/9/19,DE,1.491662088
16/9/19,DE,1.490877467
17/9/19,DE,1.490315653
18/9/19,DE,1.488246125
19/9/19,DE,1.485909483
20/9/19,DE,1.488360552
21/9/19,DE,1.489204616
22/9/19,DE,1.491898924
23/9/19,DE,1.493277242
24/9/19,DE,1.493120187
25/9/19,DE,1.495215402
26/9/19,DE,1.497690756
27/9/19,DE,1.495692075
28/9/19,DE,1.492423152
29/9/19,DE,1.488017847
30/9/19,DE,1.485143706
1/10/19,DE,1.483664731
2/10/19,DE,1.48012094
3/10/19,DE,1.477452799
4/10/19,DE,1.476780663
5/10/19,DE,1.476202029
6/10/19,DE,1.476901836
7/10/19,DE,1.477425543
8/10/19,DE,1.47638363
9/10/19,DE,1.476234639
10/10/19,DE,1.476863375
11/10/19,DE,1.481375531
12/10/19,DE,1.484794769
13/10/19,DE,1.485611671
14/10/19,DE,1.486411739
15/10/19,DE,1.489527269
16/10/19,DE,1.491168596
17/10/19,DE,1.49208527
18/10/19,DE,1.490296291
19/10/19,DE,1.488438486
20/10/19,DE,1.488016361
21/10/19,DE,1.487967654
22/10/19,DE,1.485065701
23/10/19,DE,1.484105984
24/10/19,DE,1.483355125
25/10/19,DE,1.48242344
26/10/19,DE,1.482125427
27/10/19,DE,1.482364884
28/10/19,DE,1.481423398
29/10/19,DE,1.480860111
30/10/19,DE,1.482996353
31/10/19,DE,1.484615023
1/11/19,DE,1.484441629
2/11/19,DE,1.485810425
3/11/19,DE,1.486016334
4/11/19,DE,1.486118832
5/11/19,DE,1.487195933
6/11/19,DE,1.486220667
7/11/19,DE,1.485115201
8/11/19,DE,1.484805107
9/11/19,DE,1.485001716
10/11/19,DE,1.484641061
11/11/19,DE,1.486624455
12/11/19,DE,1.487128394
13/11/19,DE,1.490151089
14/11/19,DE,1.492605574
15/11/19,DE,1.49376816
16/11/19,DE,1.496071946
17/11/19,DE,1.498526578
18/11/19,DE,1.500803538
19/11/19,DE,1.500293105
20/11/19,DE,1.496375308
21/11/19,DE,1.494242324
22/11/19,DE,1.496463423
23/11/19,DE,1.495279356
24/11/19,DE,1.496053606
25/11/19,DE,1.494512691
26/11/19,DE,1.496854224
27/11/19,DE,1.498884766
28/11/19,DE,1.496944499
29/11/19,DE,1.493338531
30/11/19,DE,1.494368887
1/12/19,DE,1.495569545
2/12/19,DE,1.496984991
3/12/19,DE,1.497435749
4/12/19,DE,1.49703451
5/12/19,DE,1.499304266
6/12/19,DE,1.500512128
7/12/19,DE,1.498977838
8/12/19,DE,1.495912874
9/12/19,DE,1.492631277
10/12/19,DE,1.49051295
11/12/19,DE,1.489759488
12/12/19,DE,1.490193302
13/12/19,DE,1.490734814
14/12/19,DE,1.488696208
15/12/19,DE,1.487782911
16/12/19,DE,1.487827458
17/12/19,DE,1.489435959
18/12/19,DE,1.490391142
19/12/19,DE,1.491964308
20/12/19,DE,1.494091366
21/12/19,DE,1.498092422
22/12/19,DE,1.504123043
23/12/19,DE,1.507791716
24/12/19,DE,1.510143617
25/12/19,DE,1.513863882
26/12/19,DE,1.517350492
27/12/19,DE,1.520692871
28/12/19,DE,1.523696574
29/12/19,DE,1.524528075
30/12/19,DE,1.527455603
31/12/19,DE,1.528890031
1/1/20,DE,1.531318726
2/1/20,DE,1.533214725
3/1/20,DE,1.535662075
4/1/20,DE,1.535466319
5/1/20,DE,1.535860184
6/1/20,DE,1.535675963
7/1/20,DE,1.536927469
8/1/20,DE,1.536353787
9/1/20,DE,1.534257985
10/1/20,DE,1.53069999
11/1/20,DE,1.529058466
12/1/20,DE,1.527369758
13/1/20,DE,1.526965614
14/1/20,DE,1.527507187
15/1/20,DE,1.525644884
16/1/20,DE,1.525533147
17/1/20,DE,1.525616517
18/1/20,DE,1.528217035
19/1/20,DE,1.527002436
20/1/20,DE,1.525477537
21/1/20,DE,1.521481821
22/1/20,DE,1.518446999
23/1/20,DE,1.516888696
24/1/20,DE,1.512954725
25/1/20,DE,1.510114012
26/1/20,DE,1.509630477
27/1/20,DE,1.508239947
28/1/20,DE,1.507215151
29/1/20,DE,1.506716273
30/1/20,DE,1.506528796
31/1/20,DE,1.508202908
1/2/20,DE,1.508621345
2/2/20,DE,1.508183668
3/2/20,DE,1.508130303
4/2/20,DE,1.505164869
5/2/20,DE,1.50689427
6/2/20,DE,1.506755768
7/2/20,DE,1.50952867
8/2/20,DE,1.510063051
9/2/20,DE,1.511554435
10/2/20,DE,1.512534538
11/2/20,DE,1.518675443
12/2/20,DE,1.520808519
13/2/20,DE,1.522409467
14/2/20,DE,1.522741768
15/2/20,DE,1.527479778
16/2/20,DE,1.53605347
17/2/20,DE,1.53921478
18/2/20,DE,1.541368133
19/2/20,DE,1.541405257
20/2/20,DE,1.540463879
21/2/20,DE,1.538551124
22/2/20,DE,1.530836555
23/2/20,DE,1.521063865
24/2/20,DE,1.51691416
25/2/20,DE,1.513920701
26/2/20,DE,1.512275366
27/2/20,DE,1.510400632
28/2/20,DE,1.50860968
29/2/20,DE,1.507614226
1/3/20,DE,1.506336711
2/3/20,DE,1.502596131
3/3/20,DE,1.499026919
4/3/20,DE,1.495727107
5/3/20,DE,1.494800796
6/3/20,DE,1.493318383
7/3/20,DE,1.492531728
8/3/20,DE,1.491893371
9/3/20,DE,1.494119211
10/3/20,DE,1.494362921
11/3/20,DE,1.495206229
12/3/20,DE,1.49421929
13/3/20,DE,1.495016135
14/3/20,DE,1.496743481
15/3/20,DE,1.497799584
16/3/20,DE,1.499743618
17/3/20,DE,1.50420647
18/3/20,DE,1.507800455
19/3/20,DE,1.515037061
20/3/20,DE,1.520583282
21/3/20,DE,1.523427895
22/3/20,DE,1.528261152
23/3/20,DE,1.525864725
24/3/20,DE,1.523772821
25/3/20,DE,1.523094247
26/3/20,DE,1.518630554
27/3/20,DE,1.511775086
28/3/20,DE,1.50869058
29/3/20,DE,1.50154889
30/3/20,DE,1.498695157
31/3/20,DE,1.496210795
1/4/20,DE,1.496374443
2/4/20,DE,1.499061694
3/4/20,DE,1.500067906
4/4/20,DE,1.498238779
5/4/20,DE,1.499396926
6/4/20,DE,1.502877998
7/4/20,DE,1.503175607
8/4/20,DE,1.496993797
9/4/20,DE,1.48913215
10/4/20,DE,1.481704268
11/4/20,DE,1.478254501
12/4/20,DE,1.474482147
13/4/20,DE,1.46771073
14/4/20,DE,1.461292561
15/4/20,DE,1.454825273
16/4/20,DE,1.442475363
17/4/20,DE,1.438344251
18/4/20,DE,1.429872139
19/4/20,DE,1.419848193
20/4/20,DE,1.414838036
21/4/20,DE,1.407850756
22/4/20,DE,1.404538907
23/4/20,DE,1.406957972
24/4/20,DE,1.404025803
25/4/20,DE,1.404019997
26/4/20,DE,1.404991562
27/4/20,DE,1.403135284
28/4/20,DE,1.403009685
29/4/20,DE,1.402658774
30/4/20,DE,1.403668435
1/5/20,DE,1.405340942
2/5/20,DE,1.405962372
3/5/20,DE,1.406263192
4/5/20,DE,1.408864191
5/5/20,DE,1.412585639
6/5/20,DE,1.414382799
7/5/20,DE,1.418376229
8/5/20,DE,1.419114313
9/5/20,DE,1.420378565
10/5/20,DE,1.420784816
11/5/20,DE,1.421408535
12/5/20,DE,1.419822661
13/5/20,DE,1.417663722
14/5/20,DE,1.414452734
15/5/20,DE,1.417237789
16/5/20,DE,1.417318658
17/5/20,DE,1.419056641
18/5/20,DE,1.41668732
19/5/20,DE,1.416116543
20/5/20,DE,1.417862867
21/5/20,DE,1.417246957
22/5/20,DE,1.415456881
23/5/20,DE,1.416471789
24/5/20,DE,1.416029355
25/5/20,DE,1.418755295
26/5/20,DE,1.422103515
27/5/20,DE,1.419823031
28/5/20,DE,1.417106886
29/5/20,DE,1.413276937
30/5/20,DE,1.410434114
31/5/20,DE,1.406185894
1/6/20,DE,1.401557055
2/6/20,DE,1.397756314
3/6/20,DE,1.398155081
4/6/20,DE,1.398692999
5/6/20,DE,1.399256986
6/6/20,DE,1.398868934
7/6/20,DE,1.398408501
8/6/20,DE,1.398395466
9/6/20,DE,1.395293345
10/6/20,DE,1.393840339
11/6/20,DE,1.39043165
12/6/20,DE,1.387477953
13/6/20,DE,1.384397247
14/6/20,DE,1.384604994
15/6/20,DE,1.383845509
16/6/20,DE,1.384441881
17/6/20,DE,1.383999014
18/6/20,DE,1.385625538
19/6/20,DE,1.387069071
20/6/20,DE,1.388127264
21/6/20,DE,1.387269802
22/6/20,DE,1.386919991
23/6/20,DE,1.386596871
24/6/20,DE,1.38643815
25/6/20,DE,1.388728367
26/6/20,DE,1.390218579
27/6/20,DE,1.392908043
28/6/20,DE,1.392540243
29/6/20,DE,1.391302193
30/6/20,DE,1.38998014
1/7/20,DE,1.389164191
2/7/20,DE,1.385524583
3/7/20,DE,1.384831426
4/7/20,DE,1.383410171
5/7/20,DE,1.382617489
6/7/20,DE,1.382137104
7/7/20,DE,1.381915644
8/7/20,DE,1.378553239
9/7/20,DE,1.376451766
10/7/20,DE,1.377390957
11/7/20,DE,1.383213206
12/7/20,DE,1.385462383
13/7/20,DE,1.386912231
14/7/20,DE,1.387585389
15/7/20,DE,1.392684893
16/7/20,DE,1.393435981
17/7/20,DE,1.392065792
18/7/20,DE,1.380588054
19/7/20,DE,1.376574936
20/7/20,DE,1.372882201
21/7/20,DE,1.371516073
22/7/20,DE,1.370943704
23/7/20,DE,1.375301042
24/7/20,DE,1.373458578
25/7/20,DE,1.373791846
26/7/20,DE,1.372708279
27/7/20,DE,1.371881155
28/7/20,DE,1.367633417
29/7/20,DE,1.364450733
30/7/20,DE,1.36016052
31/7/20,DE,1.353469772
1/8/20,DE,1.352895375
2/8/20,DE,1.351632496
3/8/20,DE,1.353645938
4/8/20,DE,1.360724312
5/8/20,DE,1.362697325
6/8/20,DE,1.362243924
7/8/20,DE,1.368335008
8/8/20,DE,1.37220479
9/8/20,DE,1.378074137
10/8/20,DE,1.380819736
11/8/20,DE,1.381077848
12/8/20,DE,1.378524022
13/8/20,DE,1.376256135
14/8/20,DE,1.374388265
15/8/20,DE,1.371227282
16/8/20,DE,1.369355911
17/8/20,DE,1.367766866
18/8/20,DE,1.363260514
19/8/20,DE,1.363682608
20/8/20,DE,1.366195368
21/8/20,DE,1.368892196
22/8/20,DE,1.374093133
23/8/20,DE,1.373518817
24/8/20,DE,1.371887181
25/8/20,DE,1.37120156
26/8/20,DE,1.373444662
27/8/20,DE,1.376964681
28/8/20,DE,1.380827639
29/8/20,DE,1.377276027
30/8/20,DE,1.377667647
31/8/20,DE,1.379157473
1/9/20,DE,1.381051068
2/9/20,DE,1.380307452
3/9/20,DE,1.378103298
4/9/20,DE,1.371393417
5/9/20,DE,1.370782079
6/9/20,DE,1.368491035
7/9/20,DE,1.365869702
8/9/20,DE,1.364166022
9/9/20,DE,1.363007799
10/9/20,DE,1.364203317
11/9/20,DE,1.362884734
12/9/20,DE,1.362822075
13/9/20,DE,1.361777124
14/9/20,DE,1.361573653
15/9/20,DE,1.363056386
16/9/20,DE,1.3661215
17/9/20,DE,1.363140513
18/9/20,DE,1.366040436
19/9/20,DE,1.366253602
20/9/20,DE,1.369586957
21/9/20,DE,1.376362799
22/9/20,DE,1.37808753
23/9/20,DE,1.376989773
24/9/20,DE,1.380450033
25/9/20,DE,1.383299295
26/9/20,DE,1.384550707
27/9/20,DE,1.385767804
28/9/20,DE,1.382458619
29/9/20,DE,1.381775682
30/9/20,DE,1.380557232
1/10/20,DE,1.380950428
2/10/20,DE,1.378731467
3/10/20,DE,1.377637388
4/10/20,DE,1.375748745
5/10/20,DE,1.376834517
6/10/20,DE,1.374960435
7/10/20,DE,1.373381321
8/10/20,DE,1.368566455
9/10/20,DE,1.366417913
10/10/20,DE,1.367810318
11/10/20,DE,1.368574253
12/10/20,DE,1.366624657
13/10/20,DE,1.373763596
14/10/20,DE,1.379499762
15/10/20,DE,1.38497539
16/10/20,DE,1.392228384
17/10/20,DE,1.397162538
18/10/20,DE,1.403992344
19/10/20,DE,1.412849978
20/10/20,DE,1.419045768
21/10/20,DE,1.422690984
22/10/20,DE,1.427468489
23/10/20,DE,1.428527447
24/10/20,DE,1.429480501
25/10/20,DE,1.430067611
26/10/20,DE,1.432579813
27/10/20,DE,1.425525675
28/10/20,DE,1.42434101
29/10/20,DE,1.422542556
30/10/20,DE,1.422206346
31/10/20,DE,1.421935122
1/11/20,DE,1.423602638
2/11/20,DE,1.417774167
3/11/20,DE,1.420653111
4/11/20,DE,1.42188549
5/11/20,DE,1.429586076
6/11/20,DE,1.430493155
7/11/20,DE,1.435261158
8/11/20,DE,1.435647069
9/11/20,DE,1.439624115
10/11/20,DE,1.441937531
11/11/20,DE,1.451682957
12/11/20,DE,1.449425989
13/11/20,DE,1.452692561
14/11/20,DE,1.452300956
15/11/20,DE,1.453701445
16/11/20,DE,1.455548432
17/11/20,DE,1.457025532
18/11/20,DE,1.456662741
19/11/20,DE,1.458973153
20/11/20,DE,1.467660847
21/11/20,DE,1.472774482
22/11/20,DE,1.476142914
23/11/20,DE,1.479792079
24/11/20,DE,1.486259926
25/11/20,DE,1.483985498
26/11/20,DE,1.486178947
27/11/20,DE,1.482658599
28/11/20,DE,1.482567313
29/11/20,DE,1.484744053
30/11/20,DE,1.486580797
1/12/20,DE,1.484289265
2/12/20,DE,1.487114549
3/12/20,DE,1.488908052
4/12/20,DE,1.493619111
5/12/20,DE,1.496535002
6/12/20,DE,1.498973697
7/12/20,DE,1.501293808
8/12/20,DE,1.505100108
9/12/20,DE,1.50490719
10/12/20,DE,1.512448446
11/12/20,DE,1.514196767
12/12/20,DE,1.51867686
13/12/20,DE,1.52396866
14/12/20,DE,1.528533047
15/12/20,DE,1.532660015
16/12/20,DE,1.54154933
17/12/20,DE,1.544653701
18/12/20,DE,1.548388304
19/12/20,DE,1.549877138
20/12/20,DE,1.550812097
21/12/20,DE,1.552766131
22/12/20,DE,1.558237006
23/12/20,DE,1.562478165
24/12/20,DE,1.565071459
25/12/20,DE,1.571924707
26/12/20,DE,1.580218095
27/12/20,DE,1.588656835
28/12/20,DE,1.597127937
29/12/20,DE,1.60431796
30/12/20,DE,1.607808875
31/12/20,DE,1.613207528
1/1/21,DE,1.618839591
2/1/21,DE,1.625153739
3/1/21,DE,1.631253155
4/1/21,DE,1.635337862
5/1/21,DE,1.639316003
6/1/21,DE,1.642280458
7/1/21,DE,1.645300237
8/1/21,DE,1.644239103
9/1/21,DE,1.643330925
10/1/21,DE,1.643726028
11/1/21,DE,1.642693186
12/1/21,DE,1.642557814
13/1/21,DE,1.643008794
14/1/21,DE,1.642188178
15/1/21,DE,1.645111929
16/1/21,DE,1.647315607
17/1/21,DE,1.647671946
18/1/21,DE,1.650235156
19/1/21,DE,1.650095113
20/1/21,DE,1.653462244
21/1/21,DE,1.655322486
22/1/21,DE,1.655536717
23/1/21,DE,1.65343051
24/1/21,DE,1.654374295
25/1/21,DE,1.656822033
26/1/21,DE,1.662016903
27/1/21,DE,1.661796027
28/1/21,DE,1.662303766
29/1/21,DE,1.663884564
30/1/21,DE,1.668096954
31/1/21,DE,1.66847763
1/2/21,DE,1.669333944
2/2/21,DE,1.670506733
3/2/21,DE,1.67607612
4/2/21,DE,1.679359123
5/2/21,DE,1.682916932
6/2/21,DE,1.68486723
7/2/21,DE,1.689031496
8/2/21,DE,1.69190453
9/2/21,DE,1.689447512
10/2/21,DE,1.68991304
11/2/21,DE,1.690406584
12/2/21,DE,1.692201595
13/2/21,DE,1.695831158
14/2/21,DE,1.69882025
15/2/21,DE,1.702570996
16/2/21,DE,1.714000971
17/2/21,DE,1.722133629
18/2/21,DE,1.727073406
19/2/21,DE,1.727939641
20/2/21,DE,1.728761719
21/2/21,DE,1.730561469
22/2/21,DE,1.731654055
23/2/21,DE,1.72617718
24/2/21,DE,1.723026422
25/2/21,DE,1.725788275
26/2/21,DE,1.731376369
27/2/21,DE,1.735699329
28/2/21,DE,1.738194392
1/3/21,DE,1.742702363
2/3/21,DE,1.753229167
3/3/21,DE,1.762532692
4/3/21,DE,1.767283069
5/3/21,DE,1.772769574
6/3/21,DE,1.778201809
7/3/21,DE,1.785603611
8/3/21,DE,1.795540914
9/3/21,DE,1.796474617
10/3/21,DE,1.796814949
11/3/21,DE,1.797396514
12/3/21,DE,1.796673413
13/3/21,DE,1.797280624
14/3/21,DE,1.798219971
15/3/21,DE,1.794246009
16/3/21,DE,1.79449895
17/3/21,DE,1.798648749
18/3/21,DE,1.805240456
19/3/21,DE,1.809561937
20/3/21,DE,1.820015144
21/3/21,DE,1.825405594
22/3/21,DE,1.830891766
23/3/21,DE,1.836342162
24/3/21,DE,1.840205995
25/3/21,DE,1.844201894
26/3/21,DE,1.852436089
27/3/21,DE,1.851451617
28/3/21,DE,1.853821439
29/3/21,DE,1.856191931
30/3/21,DE,1.858207503
31/3/21,DE,1.860230256
1/4/21,DE,1.870032447
2/4/21,DE,1.87066337
3/4/21,DE,1.875315996
4/4/21,DE,1.878012504
5/4/21,DE,1.880086268
6/4/21,DE,1.883316528
7/4/21,DE,1.881144258
8/4/21,DE,1.871747846
9/4/21,DE,1.86670528
10/4/21,DE,1.862776118
11/4/21,DE,1.859089902
12/4/21,DE,1.8565146
13/4/21,DE,1.855565247
14/4/21,DE,1.859089531
15/4/21,DE,1.863377488
16/4/21,DE,1.864931519
17/4/21,DE,1.868526554
18/4/21,DE,1.870553069
19/4/21,DE,1.872886865
20/4/21,DE,1.872519223
21/4/21,DE,1.871040899
22/4/21,DE,1.862434764
23/4/21,DE,1.862764932
24/4/21,DE,1.863281981
25/4/21,DE,1.865527138
26/4/21,DE,1.867196846
27/4/21,DE,1.868715769
28/4/21,DE,1.863225476
29/4/21,DE,1.864195954
30/4/21,DE,1.862580853
1/5/21,DE,1.853094015
2/5/21,DE,1.846065772
3/5/21,DE,1.837171633
4/5/21,DE,1.828304107
5/5/21,DE,1.8282184
6/5/21,DE,1.827679807
7/5/21,DE,1.826636707
8/5/21,DE,1.819304309
9/5/21,DE,1.810867758
10/5/21,DE,1.802313279
11/5/21,DE,1.808641896
12/5/21,DE,1.821947143
13/5/21,DE,1.837388474
14/5/21,DE,1.850473655
15/5/21,DE,1.871763332
16/5/21,DE,1.892393791
17/5/21,DE,1.912068438
18/5/21,DE,1.922748078
19/5/21,DE,1.923537349
20/5/21,DE,1.926725092
21/5/21,DE,1.928723016
22/5/21,DE,1.929080247
23/5/21,DE,1.928601665
24/5/21,DE,1.934374046
25/5/21,DE,1.934380104
26/5/21,DE,1.932525289
27/5/21,DE,1.92686178
28/5/21,DE,1.921667141
29/5/21,DE,1.916788907
30/5/21,DE,1.913640359
31/5/21,DE,1.907890767
1/6/21,DE,1.901503814
2/6/21,DE,1.900420463
3/6/21,DE,1.900164757
4/6/21,DE,1.90101324
5/6/21,DE,1.90427748
6/6/21,DE,1.907108216
7/6/21,DE,1.909023864
8/6/21,DE,1.907230083
9/6/21,DE,1.907587867
10/6/21,DE,1.907912412
11/6/21,DE,1.908608587
12/6/21,DE,1.907350254
13/6/21,DE,1.906395508
14/6/21,DE,1.904382596
15/6/21,DE,1.905218586
16/6/21,DE,1.904180817
17/6/21,DE,1.904349775
18/6/21,DE,1.904192914
19/6/21,DE,1.909773756
20/6/21,DE,1.91528466
21/6/21,DE,1.916593521
22/6/21,DE,1.919859432
23/6/21,DE,1.921953794
24/6/21,DE,1.923703716
25/6/21,DE,1.925323904
26/6/21,DE,1.923035573
27/6/21,DE,1.918245811
28/6/21,DE,1.919976662
29/6/21,DE,1.919208749
30/6/21,DE,1.920833911
1/7/21,DE,1.920414097
2/7/21,DE,1.921689465
3/7/21,DE,1.922005021
4/7/21,DE,1.926181855
5/7/21,DE,1.93013685
6/7/21,DE,1.93533325
7/7/21,DE,1.93548218
8/7/21,DE,1.934913761
9/7/21,DE,1.933549679
10/7/21,DE,1.933857824
11/7/21,DE,1.932899945
12/7/21,DE,1.930617431
13/7/21,DE,1.927612848
14/7/21,DE,1.930429712
15/7/21,DE,1.932905574
16/7/21,DE,1.941463121
17/7/21,DE,1.941137911
18/7/21,DE,1.941418478
19/7/21,DE,1.941914674
20/7/21,DE,1.943572136
21/7/21,DE,1.940791526
22/7/21,DE,1.94423355
23/7/21,DE,1.940474932
24/7/21,DE,1.939733436
25/7/21,DE,1.940083862
26/7/21,DE,1.938973432
27/7/21,DE,1.940320586
28/7/21,DE,1.945180175
29/7/21,DE,1.945318388
30/7/21,DE,1.951665612
31/7/21,DE,1.957192537
1/8/21,DE,1.961177226
2/8/21,DE,1.968061888
3/8/21,DE,1.972073292
4/8/21,DE,1.977355558
5/8/21,DE,1.983132117
6/8/21,DE,1.981516912
7/8/21,DE,1.982587502
8/8/21,DE,1.984631063
9/8/21,DE,1.986279447
10/8/21,DE,1.989777419
11/8/21,DE,1.990389526
12/8/21,DE,1.988275406
13/8/21,DE,1.991996788
14/8/21,DE,1.993930439
15/8/21,DE,1.995079608
16/8/21,DE,1.994892824
17/8/21,DE,1.995854069
18/8/21,DE,1.992877358
19/8/21,DE,1.998041416
20/8/21,DE,1.99579894
21/8/21,DE,1.996680338
22/8/21,DE,1.996963809
23/8/21,DE,1.999467839
24/8/21,DE,1.999223319
25/8/21,DE,2.006146373
26/8/21,DE,2.008097116
27/8/21,DE,2.014451578
28/8/21,DE,2.016410929
29/8/21,DE,2.019933823
30/8/21,DE,2.021206184
31/8/21,DE,2.023435072
1/9/21,DE,2.018228603
2/9/21,DE,2.012529228
3/9/21,DE,2.008674088
4/9/21,DE,2.008964367
5/9/21,DE,2.006123138
6/9/21,DE,2.003353932
7/9/21,DE,1.999406484
8/9/21,DE,2.000653494
9/9/21,DE,2.001818982
10/9/21,DE,2.001999237
11/9/21,DE,2.00516157
12/9/21,DE,2.004930111
13/9/21,DE,2.002179865
14/9/21,DE,2.003815065
15/9/21,DE,2.002229008
16/9/21,DE,1.999024763
17/9/21,DE,1.99330771
18/9/21,DE,1.99010747
19/9/21,DE,1.990571441
20/9/21,DE,1.992092467
21/9/21,DE,1.990107396
22/9/21,DE,1.991091448
23/9/21,DE,1.991552004
24/9/21,DE,1.996792948
25/9/21,DE,1.99933983
26/9/21,DE,2.000775575
27/9/21,DE,2.000076438
28/9/21,DE,2.000770322
29/9/21,DE,1.999259085
30/9/21,DE,2.001910635
1/10/21,DE,2.002061201
2/10/21,DE,1.998261423
3/10/21,DE,2.00140357
4/10/21,DE,2.003392909
5/10/21,DE,2.004832205
6/10/21,DE,2.00588816
7/10/21,DE,2.007533783
8/10/21,DE,2.006045377
9/10/21,DE,2.011365657
10/10/21,DE,2.006855548
11/10/21,DE,2.00763599
12/10/21,DE,2.004752942
13/10/21,DE,2.002173111
14/10/21,DE,1.997901032
15/10/21,DE,2.000091403
16/10/21,DE,1.994284781
17/10/21,DE,1.996798691
18/10/21,DE,2.00055766
19/10/21,DE,2.003115531
20/10/21,DE,2.007247734
21/10/21,DE,2.00961362
22/10/21,DE,2.006557248
23/10/21,DE,2.011465054
24/10/21,DE,2.012572778
25/10/21,DE,2.011489238
26/10/21,DE,2.012027627
27/10/21,DE,2.010780022
28/10/21,DE,2.011433238
29/10/21,DE,2.014261735
30/10/21,DE,2.01267651
31/10/21,DE,2.01388366
1/11/21,DE,2.015375532
2/11/21,DE,2.025681394
3/11/21,DE,2.032643032
4/11/21,DE,2.033943332
5/11/21,DE,2.03549707
6/11/21,DE,2.036258797
7/11/21,DE,2.036158378
8/11/21,DE,2.037795655
9/11/21,DE,2.029865877
10/11/21,DE,2.026527097
11/11/21,DE,2.027958846
12/11/21,DE,2.029656377
13/11/21,DE,2.035247781
14/11/21,DE,2.041620478
15/11/21,DE,2.045484308
16/11/21,DE,2.051249387
